etymology_id,word_id,first_element_id,second_element_id,note,uncertain,etymology_type,mother_word_id,loanword_id,third_element_id
1747306309366,1747306300467,,,,,fromMother,1747305993815,,
1747306400871,1747306393747,,,,,fromMother,1747305993815,,
1747306543085,1747306500137,,,"Lexicalised form of the Proto-Sumric perfect verb <i>*aixkdǒ-ʔə</i> ""to have fallen"".",,fromMother,1747305830981,,
1747306610839,1747306602863,,,,,fromMother,1747306500137,,
1747306656158,1747306641571,,,,,fromMother,1747306500137,,
1747306998028,1747306711960,1747305830981,1747306981026,,,derived,,,
1747436108071,1747435986928,,,,,fromMother,1747306711960,,
1747436363296,1747436219766,,,,,fromMother,1747306711960,,
1747579730826,1747579719183,,,,,fromMother,1747520738418,,
1747579780930,1747520738418,1747520689932,1747296826052,"Via the supine <i>*kahixækdǒ</i> ""falling"".",,derived,,,
1747585850101,1747585832923,,,,,fromMother,1747579719183,,
1747586809520,1747586800363,,,,,fromMother,1747579719183,,
1747587617476,1747587609890,,,,,fromMother,1747586800363,,
1747587683162,1747587676947,1747587676947,,,,derived,,,
1747587722619,1747587712861,,,,,fromMother,1747587609890,,
1747587770188,1747587755502,,,,,fromMother,1747520738418,,
1747587946566,1747587935600,,,,,fromMother,1747587755502,,
1747590530512,1747590522376,,,,,fromMother,1747587755502,,
1747591174239,1747591164577,,,,,fromMother,1747590522376,,
1747591226708,1747591213101,,,,,fromMother,1747591164577,,
1747591265349,1747591255884,,,,,fromMother,1747591164577,,
1747591299162,1747591291611,,,,,fromMother,1747591255884,,
1747591423068,1747591413292,,,,,fromMother,1747591255884,,
1747591463884,1747591455336,,,,,fromMother,1747590522376,,
1747591510360,1747591501717,,,,,fromMother,1747591455336,,
1747591587268,1747591579288,,,,,fromMother,1747591455336,,
1747591624586,1747591616719,,,,,fromMother,1747591579288,,
1747591657413,1747591649097,,,,,fromMother,1747591455336,,
1747591800683,1747591735673,,,,,fromMother,1747591455336,,
1747591967439,1747591957101,,,,,fromMother,1747590522376,,
1747591995866,1747591543721,,,,,fromMother,1747591501717,,
1747592038764,1747591709595,,,,,fromMother,1747591649097,,
1747592055026,1747591835933,,,,,fromMother,1747591735673,,
1747592115454,1747592096200,,,,,fromMother,1747591957101,,
1747592192354,1747592183743,,,,,fromMother,1747590522376,,
1747592251497,1747592244694,,,,,fromMother,1747592183743,,
1747592299554,1747592280478,,,,,fromMother,1747592244694,,
1747592336662,1747592328166,,,,,fromMother,1747592183743,,
1747592381211,1747592368452,,,,,fromMother,1747592328166,,
1747592432395,1747592411589,,,,,loaned,,1747592328166,
1747592553371,1747592470667,,,,,fromMother,1747592411589,,
1747593285615,1747593271590,,,,,fromMother,1747592470667,,
1747596064477,1747596037031,,,Due to the final <i>-ā</i> the name appeared to be a feminine animate noun. As such the character himself became a woman in the Etjarutr's stories.,,fromMother,1747590522376,,
1747596205732,1747596195719,,,,,fromMother,1747596037031,,
1747596275186,1747596266620,,,,,fromMother,1747596195719,,
1747596527602,1747596517558,,,,,fromMother,1747596266620,,
1747596622855,1747596615135,,,,,fromMother,1747596517558,,
1747596749021,1747596683253,,,,,fromMother,1747520738418,,
1747596830344,1747596814292,,,,,fromMother,1747596683253,,
1747596875692,1747596863383,,,,,fromMother,1747596814292,,
1747597040402,1747597007767,,,,,fromMother,1747596814292,,
1747597082178,1747597071695,,,,,fromMother,1747596683253,,
1747597135491,1747597125347,,,,,fromMother,1747520738418,,
1747597174228,1747597166211,,,,,fromMother,1747597125347,,
1747597215773,1747597203743,,,,,fromMother,1747597125347,,
1747597257601,1747597242704,,,,,fromMother,1747597125347,,
1747597354111,1747597343718,,,,,fromMother,1747597242704,,
1747597415891,1747597406895,,,,,fromMother,1747597242704,,
1747597481338,1747597471616,,,,,fromMother,1747597242704,,
1747597561777,1747597554901,,,,,fromMother,1747597471616,,
1747597695153,1747597686926,,,,,fromMother,1747597554901,,
1747597811207,1747597804778,,,,,fromMother,1747597554901,,
1747597976497,1747597970382,,,,,fromMother,1747597242704,,
1747598074687,1747598064358,,,,,loaned,,1747597970382,
1747598116682,1747598109302,,,,,fromMother,1747597242704,,
1747598145123,1747598137783,,,,,fromMother,1747598109302,,
1747598236025,1747598228131,,,,,fromMother,1747598137783,,
1747598300904,1747598294006,,,,,fromMother,1747598228131,,
1747598348775,1747598337842,,,,,fromMother,1747598137783,,
1747598391041,1747598383744,,,,,fromMother,1747598137783,,
1747598489199,1747598482515,,,,,fromMother,1747598109302,,
1747598539943,1747598533800,,,,,fromMother,1747598109302,,
1747598574576,1747598568650,,,,,fromMother,1747598533800,,
1747598606434,1747598598524,,,,,fromMother,1747597242704,,
1747598635784,1747598627866,,,,,fromMother,1747598598524,,
1747598671079,1747598665068,,,,,fromMother,1747598627866,,
1747598696840,1747598691383,,,,,fromMother,1747598627866,,
1747598730431,1747598724063,,,,,fromMother,1747598691383,,
1747598782103,1747598751901,,,,,fromMother,1747598598524,,
1747598834337,1747598824686,,,,,fromMother,1747598751901,,
1747598927960,1747598861015,,,,,fromMother,1747598824686,,
1747598974761,1747598967451,,,,,fromMother,1747598751901,,
1747599123486,1747599117798,,,,,fromMother,1747599032075,,
1747599183054,1747599177874,,,,,fromMother,1747599032075,,
1747608615618,1747608605569,,,,,fromMother,1747608009111,,
1747608767800,1747608756235,,,,,fromMother,1747608605569,,
1747610396661,1747609534918,,,,,fromMother,1747608605569,,
1747610876204,1747610868033,,,,,fromMother,1747609534918,,
1747610925646,1747610916985,,,,,fromMother,1747608009111,,
1747614545306,1747614534246,,,,,fromMother,1747610916985,,
1747615320507,1747615308591,,,,,fromMother,1747614534246,,
1747615678811,1747615601848,,,,,loaned,,1747615308591,
1747617354730,1747617347100,,,,,fromMother,1747615601848,,
1747617718369,1747617488129,,,,,fromMother,1747614534246,,
1747619034618,1747618967921,,,,,fromMother,1747617488129,,
1747619530385,1747619522659,,,,,fromMother,1747618967921,,
1747629230032,1747629213889,,,,,fromMother,1747610916985,,
1747629556986,1747629537518,,,,,fromMother,1747629213889,,
1747629799212,1747629789258,,,,,fromMother,1747629537518,,
1747629955713,1747629945147,,,,,fromMother,1747629789258,,
1747630079911,1747630071531,,,,,fromMother,1747629945147,,
1747630327321,1747630317506,,,,,fromMother,1747629789258,,
1747630564362,1747630547235,,,,,fromMother,1747629537518,,
1747631097464,1747631086509,,,,,fromMother,1747630547235,,
1747631200651,1747631191244,,,,,fromMother,1747629537518,,
1747631337124,1747631325148,,,,,fromMother,1747631191244,,
1747631402647,1747631394589,,,,,fromMother,1747631325148,,
1747631502576,1747631495379,,,,,fromMother,1747631191244,,
1747631653133,1747631640688,,,,,fromMother,1747629537518,,
1747633087593,1747632991345,,,The form was originally <i>mi</i> but the initial vowel of the oblique form <i>înuez</i> spread into the nominative.,,fromMother,1747631791445,,
1747633199270,1747633191642,,,,,fromMother,1747632991345,,
1747633244816,1747631791445,,,,,fromMother,1747631640688,,
1747669117599,1747669034299,,,"Further analogy where the nasal became /m/ in all inflected forms: <i>enu, înuez<i> > <i>emu, emź</i>.",,fromMother,1747633191642,,
1747683317859,1747669447255,,,,,fromMother,1747610916985,,
1747687318152,1747687304799,,,,,fromMother,1747669447255,,
1747687395008,1747687386418,,,,,fromMother,1747687304799,,
1747687453078,1747687443969,,,,,fromMother,1747687304799,,
1747687491410,1747687484242,,,,,fromMother,1747687304799,,
1747687585914,1747687574108,,,,,fromMother,1747669447255,,
1747687694784,1747687684444,,,,,fromMother,1747610916985,,
1747687772729,1747687763213,1747687684444,1747687730452,,,derived,,,
1747688196992,1747688173221,,,,,fromMother,1747687763213,,
1747688239420,1747688231853,,,,,fromMother,1747687763213,,
1747688297097,1747688283662,,,,,fromMother,1747687763213,,
1747688467407,1747688363924,1747687684444,1747688417210,,,derived,,,
1747688562909,1747688555244,,,,,fromMother,1747688363924,,
1747688597110,1747688589137,,,,,fromMother,1747688363924,,
1747688645411,1747688628276,,,,,fromMother,1747688363924,,
1747688802337,1747688768106,1747610916985,1747688729186,Via the inanimate form <i>padǎ</i>.,,derived,,,
1747688925033,1747688914860,,,,,fromMother,1747688768106,,
1747689017950,1747689006722,,,,,fromMother,1747688914860,,
1747689101065,1747689091717,,,,,fromMother,1747688914860,,
1747689164652,1747689155384,,,,,fromMother,1747689091717,,
1747689339253,1747689220244,,,,,fromMother,1747689155384,,
1747689417313,1747689405532,,,,,fromMother,1747688768106,,
1747698527082,1747698511686,,,,,fromMother,1747689405532,,
1747698777542,1747698765691,,,,,fromMother,1747698511686,,
1747699021638,1747698986091,,,,,fromMother,1747698765691,,
1747699126729,1747699088944,,,,,fromMother,1747698511686,,
1747699374339,1747699365468,,,,,fromMother,1747699088944,,
1747699504098,1747699493399,,,,,fromMother,1747699365468,,
1747699638311,1747699626761,,,,,fromMother,1747698511686,,
1747699775059,1747699766002,,,,,fromMother,1747699626761,,
1747700028752,1747700002926,,,,,fromMother,1747688768106,,
1747700120994,1747700110236,,,,,fromMother,1747700002926,,
1747700481380,1747700261604,,,,,fromMother,1747700110236,,
1747700552926,1747700544733,,,,,fromMother,1747700110236,,
1747700612526,1747700604633,,,,,fromMother,1747700110236,,
1747702755512,1747702700836,,,,,fromMother,1747702412807,,
1747702834475,1747702826094,,,,,fromMother,1747702412807,,
1747702889778,1747702872343,,,,,fromMother,1747702826094,,
1747702929946,1747702921728,,,,,fromMother,1747702872343,,
1747703014812,1747702971246,1747702872343,1747702998008,,,derived,,,
1747703133390,1747703100060,,,,,fromMother,1747702826094,,
1747703483570,1747703472179,,,,,fromMother,1747703352567,,
1747703541068,1747703530143,,,,,fromMother,1747703100060,,
1747703625821,1747703603362,,,,,fromMother,1747702826094,,
1747703678810,1747703657031,,,,,fromMother,1747703603362,,
1747703720756,1747703707964,,,,,fromMother,1747703603362,,
1747703772123,1747703754218,,,,,fromMother,1747703603362,,
1747703946491,1747703922293,,,,,fromMother,1747703754218,,
1747704082765,1747704051961,1747702412807,1746240087006,,,derived,,,
1747704138756,1747704127583,,,,,fromMother,1747704051961,,
1747769271142,1747769247411,,,,,fromMother,1747747383031,,
1747769481606,1747769377686,,,,,fromMother,1747747383031,,
1747769531753,1747769513346,,,,,fromMother,1747769377686,,
1747769676578,1747769593721,,,The epenthesis of the initial <i>c-</i> and fortition of <i>cg</i> to <i>g</i> is hard to explain.,,fromMother,1747769513346,,
1747769873878,1747769865019,,,,,fromMother,1747769593721,,
1747770036600,1747770021058,,,,,fromMother,1747769377686,,
1747770229440,1747770217985,,,,,fromMother,1747770021058,,
1747770288539,1747770278956,,,,,fromMother,1747769377686,,
1747770360770,1747770336738,,,,,fromMother,1747770278956,,
1747770458264,1747770450152,,,,,fromMother,1747770278956,,
1747770511776,1747770500280,,,,,fromMother,1747770278956,,
1747770669602,1747770659490,,,,,fromMother,1747770500280,,
1747770829522,1747770751850,,,,,fromMother,1747770500280,,
1747770923590,1747770916250,,,,,fromMother,1747770500280,,
1747771051499,1747771044232,,,,,fromMother,1747770500280,,
1747771172424,1747771141158,1747747383031,1746240087006,,,derived,,,
1747771233477,1747771219047,,,,,fromMother,1747771141158,,
1747787782781,1747787768742,,,,,fromMother,1747787573659,,
1747788209777,1747788193481,,,,,fromMother,1747788008638,,
1747788288346,1747788274957,1747788193481,1747788236064,,,derived,,,
1747788396659,1747788379446,1746240696087,1747788236064,,,derived,,,
1747788474211,1747788459363,,,,,fromMother,1747788008638,,
1747788530853,1747788516334,,,,,fromMother,1747788459363,,
1747788648682,1747788641018,,,,,fromMother,1747788516334,,
1747788746551,1747788704882,1747788641018,,"Via the supine <i>caucgavacvi</i> ""union, joining, merging"".",,derived,,,
1747788823659,1747788802830,,,,,fromMother,1747788704882,,
1747789055007,1747789028469,1747788516334,,"Via the past participle form <i>*auǰavačeč</i> ""united, joined, merged"".",,derived,,,
1747789211208,1747789162808,,,,,fromMother,1747789028469,,
1747789400067,1747789374987,,,,,fromMother,1747788459363,,
1747789524894,1747789499546,,,,,fromMother,1747789374987,,
1747789603835,1747789595415,,,,,fromMother,1747788459363,,
1747789663820,1747789651964,,,,,fromMother,1747789595415,,
1747789722274,1747789708953,,,,,fromMother,1747789595415,,
1747789780075,1747789758956,,,,,fromMother,1747789595415,,
1747789860681,1747789852014,,,,,fromMother,1747789758956,,
1747789906400,1747789898299,,,,,fromMother,1747789758956,,
1747789936425,1747789926888,,,,,fromMother,1747789758956,,
1747790048506,1747790040337,,,,,fromMother,1747789758956,,
1747790127928,1747790118792,,,,,fromMother,1747789758956,,
1747790203751,1747790176951,,,"Via the participle <i>aekvaron</i> ""realizing, figuring out"".",,fromMother,1747790118792,,
1747790251360,1747790242125,,,,,fromMother,1747790176951,,
1747790284328,1747790275895,,,,,fromMother,1747790242125,,
1747790316032,1747790308851,,,,,fromMother,1747790275895,,
1747790524981,1747790495267,,,"Via the perfect <i>*ahěgəvaśʔə</i> ""to have arrived, to have showed up"".",,fromMother,1747789595415,,
1747790751548,1747790701373,,,,,fromMother,1747790495267,,
1747790845250,1747790836215,,,,,fromMother,1747790495267,,
1747866757522,1747866722201,,,,,fromMother,1747866677360,,
1747866844462,1747866791645,,,,,fromMother,1747866677360,,
1747866994578,1747866927547,1747866677360,1747866973044,,,derived,,,
1747867018358,1747788236064,,,,,fromMother,1747866973044,,
1747867134979,1747867121706,,,,,fromMother,1747866927547,,
1747867443296,1747867367087,1747866927547,1747867403386,,,derived,,,
1747867539634,1747867514937,,,,,fromMother,1747867367087,,
1747867652062,1747867642578,,,,,fromMother,1746240087006,,
1747867679440,1747867599474,1747867514937,1747867642578,,,derived,,,
1747867772651,1747867755856,,,,,fromMother,1747867367087,,
1747867907983,1747867862808,,,,,fromMother,1747867755856,,
1747868474736,1747868381135,,,,,fromMother,1747867862808,,
1747868529856,1747868520041,,,,,fromMother,1747867862808,,
1747868598784,1747868573976,,,,,fromMother,1747867755856,,
1747868662594,1747868626260,,,,,fromMother,1747868573976,,
1747868711590,1747868689140,,,,,fromMother,1747867755856,,
1747868789188,1747868773735,,,,,fromMother,1747868689140,,
1747869176133,1747869144034,,,,,fromMother,1747868689140,,
1747937388879,1747937373204,,,,,fromMother,1747937339809,,
1747937440099,1747937426068,,,,,fromMother,1747937373204,,
1747937492329,1747937484113,,,,,fromMother,1747937373204,,
1747937561382,1747937520893,,,,,fromMother,1747937484113,,
1747937672868,1747937615192,1747937339809,1747937653860,,,derived,,,
1747937911795,1747937901130,,,,,fromMother,1747937615192,,
1747938013890,1747937959453,,,,,fromMother,1747937615192,,
1747938093942,1747938080925,,,,,fromMother,1747937959453,,
1747938219642,1747938196282,,,,,fromMother,1747937959453,,
1747938249442,1747938239984,,,,,fromMother,1747938196282,,
1747938295460,1747938271469,1747938239984,,,,derived,,,
1747938346011,1747938318222,,,,,fromMother,1747938196282,,
1747938390560,1747938370122,,,,,fromMother,1747938196282,,
1747943370089,1747943358878,,,,,fromMother,1747943212610,,
1747943414936,1747943405424,,,,,fromMother,1747943212610,,
1747943795830,1747943780543,,,,,fromMother,1747943405424,,
1747944344925,1747944331367,,,,,fromMother,1747943780543,,
1747944466508,1747944442634,,,,,fromMother,1747944331367,,
1747944720640,1747944711751,,,,,fromMother,1747943405424,,
1747944774513,1747944762440,,,,,fromMother,1747944711751,,
1747944892323,1747944882621,,,,,fromMother,1747944711751,,
1747944950158,1747944938472,,,,,fromMother,1747944711751,,
1747945011419,1747944986476,,,,,fromMother,1747944938472,,
1747946352629,1747946295700,1746403427513,1747946113883,,,derived,,,
1747946608330,1747946587706,,,,,fromMother,1747946295700,,
1747946873776,1747946866141,,,,,fromMother,1747946587706,,
1747946952598,1747946938581,,,,,fromMother,1747946295700,,
